Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.8
 -Convergence condition : difference less than  1e-08
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(5.2966101694915246e-05 : Ketchikan harbor Seaplane Base, United States)

(5.2966101694915246e-05 : Postville Airport, Canada)

(5.2966101694915246e-05 : Tadoule Lake Airport, Canada)

(5.2966101694915246e-05 : Lac Brochet Airport, Canada)

(5.2966101694915246e-05 : South Indian Lake Airport, Canada)

(5.2966101694915246e-05 : Brochet Airport, Canada)

(5.2966101694915246e-05 : Little Grand Rapids Airport, Canada)

(5.2966101694915246e-05 : Cross Lake - Charlie Sinclair Memorial Airport, Canada)

(5.2966101694915246e-05 : Red Sucker Lake Airport, Canada)

(5.2966101694915246e-05 : Rainbow Lake Airport, Canada)

(5.2966101694915246e-05 : Nanaimo Harbour Water Airport, Canada)

(5.2966101694915246e-05 : Fort St. James - Perison Airport, Canada)

(5.2966101694915246e-05 : Boundary Bay Airport, Canada)

(5.2966101694915246e-05 : Bella Bella Airport, Canada)

(5.2966101694915246e-05 : Palo Verde Airport, Mexico)

(5.2966101694915246e-05 : Brussels Gare du Midi, Belgium)

(5.2966101694915246e-05 : Caye Chapel Airport, Belize)

(5.2966101694915246e-05 : Dangriga Airport, Belize)

(5.2966101694915246e-05 : Sartaneja Airport, Belize)

(5.2966101694915246e-05 : Corn Island Airport, Nicaragua)

(5.2966101694915246e-05 : Bonanza Airport, Nicaragua)

(5.2966101694915246e-05 : Rosita Airport, Nicaragua)

(5.2966101694915246e-05 : Siuna Airport, Nicaragua)

(5.2966101694915246e-05 : Waspam Airport, Nicaragua)

(5.2966101694915246e-05 : Carrillo Airport, Costa Rica)

(5.2966101694915246e-05 : Fussen, Germany)

(5.2966101694915246e-05 : Constanza Airport, Dominican Republic)

(5.2966101694915246e-05 : Negril Aerodrome, Jamaica)

(5.2966101694915246e-05 : Bochum Railway, Germany)

(5.2966101694915246e-05 : Fliegerhost , Germany)

(5.2966101694915246e-05 : Munich Railway, Germany)

(5.2966101694915246e-05 : Nuernberg Railway, Germany)

(5.2966101694915246e-05 : Jose Aponte de la Torre Airport, Puerto Rico)

(5.2966101694915246e-05 : Aeropuerto Internacional Valle del Conlara, Argentina)

(5.2966101694915246e-05 : Christiansted Harbor Seaplane Base, Virgin Islands)

(5.2966101694915246e-05 : Jose de San Martin Airport, Argentina)

(5.2966101694915246e-05 : Uyuni Airport, Bolivia)

(5.2966101694915246e-05 : Mannheim Railway, Germany)

(5.2966101694915246e-05 : Essen Railway, Germany)

(5.2966101694915246e-05 : Rurrenabaque Airport, Bolivia)

(5.2966101694915246e-05 : St. Louis Downtown Airport, United States)

(5.2966101694915246e-05 : Albina Airstrip, Suriname)

(5.2966101694915246e-05 : Botopassi Airstrip, Suriname)

(5.2966101694915246e-05 : Djoemoe Airstrip, Suriname)

(5.2966101694915246e-05 : Drietabbetje Airstrip, Suriname)

(5.2966101694915246e-05 : Majoor Henry Fernandes Airport, Suriname)

(5.2966101694915246e-05 : Vincent Fayks Airport, Suriname)

(5.2966101694915246e-05 : Stoelmans Eiland Airstrip, Suriname)

(5.2966101694915246e-05 : Totness Airstrip, Suriname)

(5.2966101694915246e-05 : Wageningen Airstrip, Suriname)

(5.2966101694915246e-05 : Kaieteur International Airport, Guyana)

(5.2966101694915246e-05 : Codela Airport, Costa Rica)

(5.2966101694915246e-05 : Orinduik Airport, Guyana)

(5.2966101694915246e-05 : Annai Airport, Guyana)

(5.2966101694915246e-05 : Imbaimadai Airport, Guyana)

(5.2966101694915246e-05 : Kamarang Airport, Guyana)

(5.2966101694915246e-05 : Mabaruma Airport, Guyana)

(5.2966101694915246e-05 : Mahdia Airport, Guyana)

(5.2966101694915246e-05 : Dr. Augusto Roberto Fuster International Airport, Paraguay)

(5.2966101694915246e-05 : Alcides Fernandez Airport, Colombia)

(5.2966101694915246e-05 : Los Colonizadores Airport, Colombia)

(5.2966101694915246e-05 : Juan H. White, Colombia)

(5.2966101694915246e-05 : Mandinga Airport, Colombia)

(5.2966101694915246e-05 : Golfo de Morrosquillo Airport, Colombia)

(5.2966101694915246e-05 : Cabo Frio International Airport, Brazil)

(5.2966101694915246e-05 : Julio Belem Airport, Brazil)

(5.2966101694915246e-05 : Minacu Airport, Brazil)

(5.2966101694915246e-05 : Bom Futuro Airport, Brazil)

(5.2966101694915246e-05 : Franca Airport, Brazil)

(5.2966101694915246e-05 : Dourados Airport, Brazil)

(5.2966101694915246e-05 : Rondonopolis Airport, Brazil)

(5.2966101694915246e-05 : General leite de Castro Airport, Brazil)

(5.2966101694915246e-05 : Guanambi Airport, Brazil)

(5.2966101694915246e-05 : Lucapa Airport, Angola)

(5.2966101694915246e-05 : Kapanda Airport, Angola)

(5.2966101694915246e-05 : Am Timan Airport, Chad)

(5.2966101694915246e-05 : Sharq Al-Owainat Airport, Egypt)

(5.2966101694915246e-05 : Eastern WV Regional Airport, United States)

(5.2966101694915246e-05 : Awasa Airport, Ethiopia)

(5.2966101694915246e-05 : Jijiga Airport, Ethiopia)

(5.2966101694915246e-05 : Debre Marqos, Ethiopia)

(5.2966101694915246e-05 : Debre Tabor Airport, Ethiopia)

(5.2966101694915246e-05 : Harar Meda Airport, Ethiopia)

(5.2966101694915246e-05 : Robe Airport, Ethiopia)

(5.2966101694915246e-05 : Mayumba Airport, Gabon)

(5.2966101694915246e-05 : Mara Serena Airport, Kenya)

(5.2966101694915246e-05 : Cape Palmas Airport, Liberia)

(5.2966101694915246e-05 : Ambatomainty Airport, Madagascar)

(5.2966101694915246e-05 : Kyoto, Japan)

(5.2966101694915246e-05 : Bazaruto Island Airport, Mozambique)

(5.2966101694915246e-05 : Benguera Island Airport, Mozambique)

(5.2966101694915246e-05 : Indigo Bay Lodge Airport, Mozambique)

(5.2966101694915246e-05 : Ouro Sogui Airport, Senegal)

(5.2966101694915246e-05 : Bird Island Airport, Seychelles)

(5.2966101694915246e-05 : Wadi Halfa Airport, Sudan)

(5.2966101694915246e-05 : Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia)

(5.2966101694915246e-05 : Hatay Airport, Turkey)

(5.2966101694915246e-05 : Lleida-Alguaire Airport, Spain)

(5.2966101694915246e-05 : Central Railway Station, Canada)

(5.2966101694915246e-05 : Union Station, Canada)

(5.2966101694915246e-05 : Bildudalur Airport, Iceland)

(5.2966101694915246e-05 : Gjogur Airport, Iceland)

(5.2966101694915246e-05 : Saudarkrokur, Iceland)

(5.2966101694915246e-05 : Inishmaan Aerodrome, Ireland)

(5.2966101694915246e-05 : Taldykorgan Airport, Kazakhstan)

(5.2966101694915246e-05 : Olgii Airport, Mongolia)

(5.2966101694915246e-05 : Vologda Airport, Russia)

(5.2966101694915246e-05 : Burevestnik Airport, Russia)

(5.2966101694915246e-05 : Ciudad Real Central Airport, Spain)

(5.2966101694915246e-05 : Al Najaf International Airport, Iraq)

(5.2966101694915246e-05 : Colonsay Airport, United Kingdom)

(5.2966101694915246e-05 : Coll Airport, United Kingdom)

(5.2966101694915246e-05 : Rock Hill York Co Bryant Airport, United States)

(5.2966101694915246e-05 : Allegheny County Airport, United States)

(5.2966101694915246e-05 : Cecil Field, United States)

(5.2966101694915246e-05 : Fulton County Airport Brown Field, United States)

(5.2966101694915246e-05 : Tresco Heliport, United Kingdom)

(5.2966101694915246e-05 : Tarin Kowt Airport, Afghanistan)

(5.2966101694915246e-05 : Zaranj Airport, Afghanistan)

(5.2966101694915246e-05 : Chaghcharan Airport, Afghanistan)

(5.2966101694915246e-05 : Fuyang Airport, China)

(5.2966101694915246e-05 : Liping Airport, China)

(5.2966101694915246e-05 : Ohio State University Airport, United States)

(5.2966101694915246e-05 : Rio Sidra, Panama)

(5.2966101694915246e-05 : Addison, United States)

(5.2966101694915246e-05 : Destin, United States)

(5.2966101694915246e-05 : Fort Jefferson, United States)

(5.2966101694915246e-05 : Chernobayevka Airport, Ukraine)

(5.2966101694915246e-05 : Ryans Creek Aerodrome, New Zealand)

(5.2966101694915246e-05 : Zhijiang Airport, China)

(5.2966101694915246e-05 : Kinston Regional Jetport, United States)

(5.2966101694915246e-05 : First Flight Airport, United States)

(5.2966101694915246e-05 : Lincang Airport, China)

(5.2966101694915246e-05 : Sao Gabriel da Cachoeira Airport, Brazil)

(5.2966101694915246e-05 : Matak Airport, Indonesia)

(5.2966101694915246e-05 : Mainz Finthen, Germany)

(5.2966101694915246e-05 : Mainz, Germany)

(5.2966101694915246e-05 : Berlin Gatow, Germany)

(5.2966101694915246e-05 : Rheine Bentlage, Germany)

(5.2966101694915246e-05 : Tana Toraja Airport, Indonesia)

(5.2966101694915246e-05 : Tajima Airport, Japan)

(5.2966101694915246e-05 : Amakusa Airfield, Japan)

(5.2966101694915246e-05 : Kikai Airport, Japan)

(5.2966101694915246e-05 : Aguni Airport, Japan)

(5.2966101694915246e-05 : Haeju Airport, North Korea)

(5.2966101694915246e-05 : Layang Layang Airport, Malaysia)

(5.2966101694915246e-05 : Bulgan Airport, Mongolia)

(5.2966101694915246e-05 : Ulaangom Airport, Mongolia)

(5.2966101694915246e-05 : Lubang Community Airport, Philippines)

(5.2966101694915246e-05 : Bentota Airport, Sri Lanka)

(5.2966101694915246e-05 : Dickwella Airport, Sri Lanka)

(5.2966101694915246e-05 : Kulob Airport, Tajikistan)

(5.2966101694915246e-05 : Dasoguz Airport, Turkmenistan)

(5.2966101694915246e-05 : Barrow Island Airport, Australia)

(5.2966101694915246e-05 : Morawa Airport, Australia)

(5.2966101694915246e-05 : Exmouth Airport, Australia)

(5.2966101694915246e-05 : Derby Airport, Australia)

(5.2966101694915246e-05 : Walgett Airport, Australia)

(5.2966101694915246e-05 : Bathurst Island Airport, Australia)

(5.2966101694915246e-05 : Dunk Island Airport, Australia)

(5.2966101694915246e-05 : Lizard Island Airport, Australia)

(5.2966101694915246e-05 : Hamilton Airport, Australia)

(5.2966101694915246e-05 : Fitzroy Crossing Airport, Australia)

(5.2966101694915246e-05 : Ravensthorpe Airport, Australia)

(5.2966101694915246e-05 : Delta Municipal Airport, United States)

(5.2966101694915246e-05 : Richfield Minicipal Airport, United States)

(5.2966101694915246e-05 : Carbon County Regional-Buck Davis Field, United States)

(5.2966101694915246e-05 : Los Alamos Airport, United States)

(5.2966101694915246e-05 : Lake Havasu City Airport, United States)

(5.2966101694915246e-05 : Winslow-Lindbergh Regional Airport, United States)

(5.2966101694915246e-05 : Douglas Municipal Airport, United States)

(5.2966101694915246e-05 : Marakei Airport, Kiribati)

(5.2966101694915246e-05 : Abemama Atoll Airport, Kiribati)

(5.2966101694915246e-05 : Aranuka Airport, Kiribati)

(5.2966101694915246e-05 : Kuria Airport, Kiribati)

(5.2966101694915246e-05 : Arorae Island Airport, Kiribati)

(5.2966101694915246e-05 : Tamana Airport, Kiribati)

(5.2966101694915246e-05 : Beru Island Airport, Kiribati)

(5.2966101694915246e-05 : Nikunau Airport, Kiribati)

(5.2966101694915246e-05 : Butaritari Atoll Airport, Kiribati)

(5.2966101694915246e-05 : Makin Airport, Kiribati)

(5.2966101694915246e-05 : Maiana Airport, Kiribati)

(5.2966101694915246e-05 : Nonouti Airport, Kiribati)

(5.2966101694915246e-05 : Tabiteuea South Airport, Kiribati)

(5.2966101694915246e-05 : Bosset Airport, Papua New Guinea)

(5.2966101694915246e-05 : Ine Airport, Marshall Islands)

(5.2966101694915246e-05 : Tinak Airport, Marshall Islands)

(5.2966101694915246e-05 : Elenak Airport, Marshall Islands)

(5.2966101694915246e-05 : Lae Airport, Marshall Islands)

(5.2966101694915246e-05 : Airok Airport, Marshall Islands)

(5.2966101694915246e-05 : Enejit Airport, Marshall Islands)

(5.2966101694915246e-05 : Whitianga Airport, New Zealand)

(5.2966101694915246e-05 : Takaka Aerodrome, New Zealand)

(5.2966101694915246e-05 : Peleliu Airfield, Palau)

(5.2966101694915246e-05 : Asau Airport, Samoa)

(5.2966101694915246e-05 : Afutara Airport, Solomon Islands)

(5.2966101694915246e-05 : Batuna Airport, Solomon Islands)

(5.2966101694915246e-05 : Bartow Municipal Airport, United States)

(5.2966101694915246e-05 : Sokerkino, Russia)

(5.2966101694915246e-05 : Fitiuta Airport, American Samoa)

(5.2966101694915246e-05 : Ofu Airport, American Samoa)

(5.2966101694915246e-05 : Livermore Municipal, United States)

(5.2966101694915246e-05 : MariposaYosemite, United States)

(5.2966101694915246e-05 : Grootfontein, Namibia)

(5.2966101694915246e-05 : Rundu, Namibia)

(5.2966101694915246e-05 : Heron Island, Australia)

(5.2966101694915246e-05 : Lady Elliot Island, Australia)

(5.2966101694915246e-05 : Orpheus Island, Australia)

(5.2966101694915246e-05 : Paddington Station, United Kingdom)

(5.2966101694915246e-05 : Tasiilaq, Greenland)

(5.2966101694915246e-05 : Santa Monica Municipal Airport, United States)

(5.2966101694915246e-05 : Bermuda Dunes Airport, United States)

(5.2966101694915246e-05 : Scottsdale Airport, United States)

(5.2966101694915246e-05 : Olympia Regional Airpor, United States)

(5.2966101694915246e-05 : Yolo County Airport, United States)

(5.2966101694915246e-05 : Garfield County Regional Airport, United States)

(5.2966101694915246e-05 : Shively Field Airport, United States)

(5.2966101694915246e-05 : Dekalb-Peachtree Airport, United States)

(5.2966101694915246e-05 : Monroe County Airport, United States)

(5.2966101694915246e-05 : Witham Field Airport, United States)

(5.2966101694915246e-05 : Morristown Municipal Airport, United States)

(5.2966101694915246e-05 : Brown Field Municipal Airport, United States)

(5.2966101694915246e-05 : Pahokee Airport, United States)

(5.2966101694915246e-05 : Kineshma, Russia)

(5.2966101694915246e-05 : Nezhitino, Russia)

(5.2966101694915246e-05 : Machu Pichu Airport, Peru)

(5.2966101694915246e-05 : Panama City-NW Florida Bea., United States)

(5.2966101694915246e-05 : Valenca Airport, Brazil)

(5.2966101694915246e-05 : Dix Sept Rosado Airport, Brazil)

(5.2966101694915246e-05 : Caruaru Airport, Brazil)

(5.2966101694915246e-05 : Wake Island Afld, Wake Island)

(5.2966101694915246e-05 : Aeroclube de Nova Iguacu, Brazil)

(5.2966101694915246e-05 : Gare du Nord, France)

(5.2966101694915246e-05 : Gare Montparnasse, France)

(5.2966101694915246e-05 : Saint-Pierre-des-Corps, France)

(5.2966101694915246e-05 : San Carlos Airport, United States)

(5.2966101694915246e-05 : Koszalin - Zegrze Pomorskie Airport, Poland)

(5.2966101694915246e-05 : Lelystad Airport, Netherlands)

(5.2966101694915246e-05 : Rocky Mount Wilson Regional Airport, United States)

(5.2966101694915246e-05 : Soldotna Airport, United States)

(5.2966101694915246e-05 : Gillespie, United States)

(5.2966101694915246e-05 : Cotopaxi International Airport, Ecuador)

(5.2966101694915246e-05 : Amsterdam Centraal, Netherlands)

(5.2966101694915246e-05 : Mammy Yoko Heliport, Sierra Leone)

(5.2966101694915246e-05 : Phan Rang Airport, Vietnam)

(5.2966101694915246e-05 : Na-San Airport, Vietnam)

(5.2966101694915246e-05 : Truckee-Tahoe Airport, United States)

(5.2966101694915246e-05 : Frejus Saint Raphael, France)

(5.2966101694915246e-05 : Geelong Airport, Australia)

(5.2966101694915246e-05 : Berlin Hauptbahnhof, Germany)

(5.2966101694915246e-05 : Moultrie Municipal Airport, United States)

(5.2966101694915246e-05 : Cobb County Airport-Mc Collum Field, United States)

(5.2966101694915246e-05 : Oneonta Municipal Airport, United States)

(5.2966101694915246e-05 : Wideawake Field, United Kingdom)

(5.2966101694915246e-05 : Dell Flight Strip, United States)

(5.2966101694915246e-05 : Mission Field Airport, United States)

(5.2966101694915246e-05 : Kota Kinabalu Airport, Malaysia)

(5.2966101694915246e-05 : Big Timber Airport, United States)

(5.2966101694915246e-05 : Tulip City Airport, United States)

(5.2966101694915246e-05 : Hernesaari Heliport, Finland)

(5.2966101694915246e-05 : West 30th St. Heliport, United States)

(5.2966101694915246e-05 : Lakeland Linder Regional Airport, United States)

(5.2966101694915246e-05 : Syangboche, Nepal)

(5.2966101694915246e-05 : Idlewild Intl, United States)

(5.2966101694915246e-05 : French Valley Airport, United States)

(5.2966101694915246e-05 : Fenosu, Italy)

(5.2966101694915246e-05 : Mysore Airport, India)

(5.2966101694915246e-05 : Erie-Ottawa Regional Airport, United States)

(5.2966101694915246e-05 : Richmond Municipal Airport, United States)

(5.2966101694915246e-05 : Findlay Airport, United States)

(5.2966101694915246e-05 : Penneshaw Airport, Australia)

(5.2966101694915246e-05 : Kaufbeuren BF, Germany)

(5.2966101694915246e-05 : Munich HBF, Germany)

(5.2966101694915246e-05 : Nurnberg HBF, Germany)

(5.2966101694915246e-05 : Ebenhofen BF, Germany)

(5.2966101694915246e-05 : Augsburg HBF, Germany)

(5.2966101694915246e-05 : Biessenhofen BF, Germany)

(5.2966101694915246e-05 : Buchloe BF, Germany)

(5.2966101694915246e-05 : Fussen BF, Germany)

(5.2966101694915246e-05 : Kempten HBF, Germany)

(5.2966101694915246e-05 : Aiome, Papua New Guinea)

(5.2966101694915246e-05 : Simbai, Papua New Guinea)

(5.2966101694915246e-05 : Ambunti, Papua New Guinea)

(5.2966101694915246e-05 : Marktoberdorf BF, Germany)

(5.2966101694915246e-05 : Marktoberdorf Schule, Germany)

(5.2966101694915246e-05 : Bochum HBF, Germany)

(5.2966101694915246e-05 : Koln HBF, Germany)

(5.2966101694915246e-05 : Bembridge, United Kingdom)

(5.2966101694915246e-05 : Leuterschach BF, Germany)

(5.2966101694915246e-05 : Black Hills Airport-Clyde Ice Field, United States)

(5.2966101694915246e-05 : Knokke-Heist Westkapelle Heliport, Belgium)

(5.2966101694915246e-05 : Gdynia, Poland)

(5.2966101694915246e-05 : Olive Branch Muni, United States)

(5.2966101694915246e-05 : Zonguldak, Turkey)

(5.2966101694915246e-05 : Rocky Mountain Metropolitan Airport, United States)

(5.2966101694915246e-05 : McNary Field, United States)

(5.2966101694915246e-05 : Tunica Municipal Airport, United States)

(5.2966101694915246e-05 : Kasaba Bay Airport, Zambia)

(5.2966101694915246e-05 : Lindau HBF, Germany)

(5.2966101694915246e-05 : Guardiamarina Zanartu Airport, Chile)

(5.2966101694915246e-05 : Volkel AB, Netherlands)

(5.2966101694915246e-05 : Lawrence J Timmerman Airport, United States)

(5.2966101694915246e-05 : Southern Wisconsin Regional Airport, United States)

(5.2966101694915246e-05 : Hatfield, United Kingdom)

(5.2966101694915246e-05 : Arlington Municipal, United States)

(5.2966101694915246e-05 : Gwinnett County Airport-Briscoe Field, United States)

(5.2966101694915246e-05 : Bowling Green-Warren County Regional Airport, United States)

(5.2966101694915246e-05 : Richard Lloyd Jones Jr Airport, United States)

(5.2966101694915246e-05 : Krymsk, Russia)

(5.2966101694915246e-05 : Minhad HB, United Arab Emirates)

(5.2966101694915246e-05 : Kirovograd, Ukraine)

(5.2966101694915246e-05 : Alalamain Intl., Egypt)

(5.2966101694915246e-05 : Bryce Canyon, United States)

(5.2966101694915246e-05 : Heidelberg, Germany)

(5.2966101694915246e-05 : Burlington-Alamance Regional Airport, United States)

(5.2966101694915246e-05 : Chkalovsky Airport, Russia)

(5.2966101694915246e-05 : Tengchong Tuofeng Airport, China)

(5.2966101694915246e-05 : Belbek Sevastopol International Airport, Ukraine)

(5.2966101694915246e-05 : New Century AirCenter Airport, United States)

(5.2966101694915246e-05 : Easton-Newnam Field Airport, United States)

(5.2966101694915246e-05 : Stafsberg Airport, Norway)

(5.2966101694915246e-05 : Ferry County Airport, United States)

(5.2966101694915246e-05 : Yuba County Airport, United States)

(5.2966101694915246e-05 : Stockholm Cruise Port, Sweden)

(5.2966101694915246e-05 : Helsingborg Cruise Port, Sweden)

(5.2966101694915246e-05 : Halliburton Field Airport, United States)

(5.2966101694915246e-05 : Chinle Municipal Airport, United States)

(5.2966101694915246e-05 : Garner Field, United States)

(5.2966101694915246e-05 : Lewis University Airport, United States)

(5.2966101694915246e-05 : Frasca Field, United States)

(5.2966101694915246e-05 : Buchanan Field Airport, United States)

(5.2966101694915246e-05 : Key Largo, United States)

(5.2966101694915246e-05 : Yushu Batang, China)

(5.2966101694915246e-05 : Playon Chico, Panama)

(5.2966101694915246e-05 : Huai An Lianshui Airport, China)

(5.2966101694915246e-05 : El Porvenir, Panama)

(5.2966101694915246e-05 : Lahr Airport, Germany)

(5.2966101694915246e-05 : Springfield-Beckly Municipal Airport, United States)

(5.2966101694915246e-05 : Sun Island Airport, Maldives)

(5.2966101694915246e-05 : Herrera International Airport, Dominican Republic)

(5.2966101694915246e-05 : Cooinda, Australia)

(5.2966101694915246e-05 : Jabiru, Australia)

(5.2966101694915246e-05 : Regensburg HBF, Germany)

(5.2966101694915246e-05 : Treuchtlingen BF, Germany)

(5.2966101694915246e-05 : Miami Seaplane Base, United States)

(5.2966101694915246e-05 : Hastings Airport, Sierra Leone)

(5.2966101694915246e-05 : Philip Billard Muni, United States)

(5.2966101694915246e-05 : Emporia Municipal Airport, United States)

(5.2966101694915246e-05 : Gunsa, China)

(5.2966101694915246e-05 : Magdeburg-Cochstedt, Germany)

(5.2966101694915246e-05 : Chicago Executive, United States)

(5.2966101694915246e-05 : Kelso Longview, United States)

(5.2966101694915246e-05 : Put-in-Bay Airport, United States)

(5.2966101694915246e-05 : Tureia Airport, French Polynesia)

(5.2966101694915246e-05 : Jefferson County Intl, United States)

(5.2966101694915246e-05 : Jefferson County Intl, United States)

(5.2966101694915246e-05 : Puerto Obaldia, Panama)

(5.2966101694915246e-05 : Kerch Intl, Ukraine)

(5.2966101694915246e-05 : Train Station, Canada)

(5.2966101694915246e-05 : Train Station, Canada)

(5.2966101694915246e-05 : Train Station, United States)

(5.2966101694915246e-05 : Sentral, Malaysia)

(5.2966101694915246e-05 : Train Station, Canada)

(5.2966101694915246e-05 : Train Station, Canada)

(5.2966101694915246e-05 : Ukunda Airport, Kenya)

(5.2966101694915246e-05 : Wilmington Airborne Airpark, United States)

(5.2966101694915246e-05 : Casa Grande Municipal Airport, United States)

(5.2966101694915246e-05 : Buckeye Municipal Airport, United States)

(5.2966101694915246e-05 : Gila Bend Municipal Airport, United States)

(5.2966101694915246e-05 : McMinn Co, United States)

(5.2966101694915246e-05 : Sterling Municipal Airport, United States)

(5.2966101694915246e-05 : Rawlins Municipal Airport-Harvey Field, United States)

(5.2966101694915246e-05 : Mackenzie Airport, Canada)

(5.2966101694915246e-05 : Caldwell Essex County Airport, United States)

(5.2966101694915246e-05 : Big Bear City, United States)

(5.2966101694915246e-05 : KIEV  INTERNATIONAL AIRPORT, Ukraine)

(5.2966101694915246e-05 : Bamberg BF, Germany)

(5.2966101694915246e-05 : Ingolstadt BF, Germany)

(5.2966101694915246e-05 : Thomasville Regional Airport, United States)

(5.2966101694915246e-05 : Henderson Executive Airport, United States)

(5.2966101694915246e-05 : Gostomel Antonov, Ukraine)

(5.2966101694915246e-05 : Henry Tift Myers Airport, United States)

(5.2966101694915246e-05 : Frankfurt-Main Hauptbahnhof, Germany)

(5.2966101694915246e-05 : Praha hlavni nadrazi, Czech Republic)

(5.2966101694915246e-05 : St Pancras Railway Station, United Kingdom)

(5.2966101694915246e-05 : Ulusaba Airstrip, Namibia)

(5.2966101694915246e-05 : RADOM, Poland)

(5.2966101694915246e-05 : Deer Valley Municipal Airport, United States)

(5.2966101694915246e-05 : Calgary Springbank Airport, Canada)

(5.2966101694915246e-05 : Golden Airport, Canada)

(5.2966101694915246e-05 : Revelstoke Airport, Canada)

(5.2966101694915246e-05 : Tula, Russia)

(5.2966101694915246e-05 : Hondo Municipal Airport, United States)

(5.2966101694915246e-05 : Zhongwei Xiangshan Airport, China)

(5.2966101694915246e-05 : McKinley National Park Airport, United States)

(5.2966101694915246e-05 : Prospect Creek Airport, United States)

(5.2966101694915246e-05 : Khwai River Lodge, Botswana)

(5.2966101694915246e-05 : Taichung Airport, Taiwan)

(5.2966101694915246e-05 : Columbia County, United States)

(5.2966101694915246e-05 : Wheeling Ohio County Airport, United States)

(5.2966101694915246e-05 : Fitzgerald Municipal Airport, United States)

(5.2966101694915246e-05 : Perry-Foley Airport, United States)

(5.2966101694915246e-05 : Cairo-Grady County Airport, United States)

(5.2966101694915246e-05 : Samsun , Turkey)

(5.2966101694915246e-05 : Ye, Burma)

(5.2966101694915246e-05 : Kingston Train Station, Canada)

(5.2966101694915246e-05 : Dorval Railway Station, Canada)

(5.2966101694915246e-05 : Dubai Al Maktoum, United Arab Emirates)

(5.2966101694915246e-05 : Aransas County Airport, United States)

(5.2966101694915246e-05 : Bandanaira Airport, Indonesia)

(5.2966101694915246e-05 : Megeve Airport, France)

(5.2966101694915246e-05 : Meribel Airport, France)

(5.2966101694915246e-05 : Tianyang, China)

(5.2966101694915246e-05 : Okaukuejo Airport, Namibia)

(5.2966101694915246e-05 : St. Peter-Ording Airport, Germany)

(5.2966101694915246e-05 : Crisp County Cordele Airport, United States)

(5.2966101694915246e-05 : Ormond Beach municipal Airport, United States)

(5.2966101694915246e-05 : Portland Troutdale, United States)

(5.2966101694915246e-05 : Portland Hillsboro, United States)

(5.2966101694915246e-05 : Suwannee County Airport, United States)

(5.2966101694915246e-05 : FOB Salerno, Afghanistan)

(5.2966101694915246e-05 : NAYPYITAW, Burma)

(5.2966101694915246e-05 : Montgomery County Airpark, United States)

(5.2966101694915246e-05 : Pembroke Airport, Canada)

(5.2966101694915246e-05 : Tsumeb Airport, Namibia)

(5.2966101694915246e-05 : Suffield Heliport, Canada)

(5.2966101694915246e-05 : Aeroporto Blumenau, Brazil)

(5.2966101694915246e-05 : Aeroclub Sibiu, Romania)

(5.2966101694915246e-05 : Aeroclub Cioca, Romania)

(5.2966101694915246e-05 : Charlevoix Municipal Airport, United States)

(5.2966101694915246e-05 : Quincy Municipal Airport, United States)

(5.2966101694915246e-05 : Roche Harbor Seaplane Base, United States)

(5.2966101694915246e-05 : Blakely Island Airport, United States)

(5.2966101694915246e-05 : Westsound Seaplane Base, United States)

(5.2966101694915246e-05 : Big Bay Water Aerodrome, Canada)

(5.2966101694915246e-05 : Cornwall Regional Airport, Canada)

(5.2966101694915246e-05 : Zona da Mata Regional Airport, Brazil)

(5.2966101694915246e-05 : Flagler County Airport, United States)

(5.2966101694915246e-05 : Aeroclub Deva, Romania)

(5.2966101694915246e-05 : Aeroclub Cluj, Romania)

(5.2966101694915246e-05 : Morrisville Stowe State Airport, United States)

(5.2966101694915246e-05 : Dallas Executive Airport, United States)

(5.2966101694915246e-05 : Welke Airport, United States)

(5.2966101694915246e-05 : MOW, Russia)

(5.2966101694915246e-05 : Westerly State Airport, United States)

(5.2966101694915246e-05 : Block Island State Airport, United States)

(5.2966101694915246e-05 : Atmautluak Airport, United States)

(5.2966101694915246e-05 : Nightmute Airport, United States)

(5.2966101694915246e-05 : Toksook Bay Airport, United States)

(5.2966101694915246e-05 : Mulatupo Airport, Panama)

(5.2966101694915246e-05 : Vinnitsa, Ukraine)

(5.2966101694915246e-05 : Kegaska Airport, Canada)

